Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,SalePrice,Lot Shape_ord,Exter Qual_ord,Exter Cond_ord,Bsmt Qual_ord,Bsmt Cond_ord,Bsmt Exposure_ord,BsmtFin Type 1_ord,BsmtFin Type 2_ord,Heating QC_ord,Pool QC_ord,Kitchen Qual_ord,Functional_ord,Fireplace Qu_ord,Garage Qual_ord,Garage Cond_ord,Fence_ord,1st Flr SF + 2nd Flr SF,Lot Area_sqrt,Gr Liv Area_sqrt,1st Flr SF_sqrt,2nd Flr SF_sqrt,Mas Vnr Area_sqrt,Total Bsmt SF_sqrt,Garage Area_sqrt
1896,20,RL,0.0,22002,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,1386.0,Unf,0.0,206.0,1592.0,GasA,Gd,Y,SBrkr,1652,0,0,1652,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2.0,510.0,TA,TA,Y,0,0,0,0,201,0,No Feature,No Feature,No Feature,0,200000.0,4,3,4,3,3,2,5,1,4,0,4,8,4,3,3,0,1652,148.3307115873176,40.64480286580315,40.64480286580315,0.0,11.661903789690601,39.89987468652001,22.58317958127243
628,60,RL,100.0,13000,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448.0,Unf,0.0,448.0,896.0,GasA,TA,Y,SBrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968.0,Fin,1.0,509.0,TA,TA,Y,0,72,0,0,252,0,No Feature,No Feature,No Feature,0,193500.0,4,3,4,4,3,1,3,1,3,0,4,8,4,3,3,0,2142,114.0175425099138,46.281745861624536,34.38022687534217,30.983866769659336,24.0,29.93325909419153,22.561028345356956
1212,20,RL,75.0,8250,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,TA,TA,CBlock,Gd,TA,No,Rec,787.0,Unf,0.0,305.0,1092.0,GasA,Ex,Y,SBrkr,1092,0,0,1092,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Feature,Attchd,1964.0,RFn,2.0,504.0,TA,Gd,Y,0,0,0,0,0,0,No Feature,MnPrv,No Feature,0,145000.0,4,3,3,4,3,1,3,1,5,0,3,8,0,3,4,3,1092,90.82951062292474,33.04542328371661,33.04542328371661,0.0,16.1245154965971,33.04542328371661,22.44994432064365
2864,50,RL,81.0,8170,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1929,1950,Gable,CompShg,Stucco,Wd Sdng,BrkFace,270.0,Gd,Gd,BrkTil,TA,TA,No,ALQ,526.0,Unf,0.0,496.0,1022.0,GasA,Ex,Y,FuseA,1122,549,0,1671,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1963.0,Unf,2.0,451.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,218000.0,3,4,4,3,3,1,5,1,5,0,3,8,4,3,3,0,1671,90.38805230781334,40.87786687193939,33.49626844888845,23.430749027719962,16.431676725154983,31.96873472629156,21.236760581595302
2740,20,RL,80.0,12048,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,TA,TA,Slab,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,TA,7,Typ,1,Ex,Attchd,2002.0,RFn,2.0,569.0,TA,TA,Y,0,189,36,0,348,0,No Feature,No Feature,No Feature,0,135000.0,4,3,3,0,0,0,0,0,4,0,3,8,5,3,3,0,1488,109.76338187209795,38.57460304397182,38.57460304397182,0.0,15.231546211727817,0.0,23.853720883753127
2560,20,RL,89.0,10858,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,TA,Gd,CBlock,TA,TA,Mn,LwQ,40.0,Unf,0.0,1404.0,1444.0,GasA,Ex,Y,SBrkr,1624,0,0,1624,1.0,0.0,1,0,2,1,TA,6,Min1,1,Gd,Attchd,1952.0,RFn,1.0,240.0,TA,TA,Y,0,40,324,0,0,0,No Feature,MnPrv,No Feature,0,146500.0,4,3,4,3,3,2,2,1,5,0,3,7,4,3,3,3,1624,104.20172743289815,40.29888335921977,40.29888335921977,0.0,12.24744871391589,38.0,15.491933384829668
1716,120,RL,61.0,7577,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20.0,Unf,0.0,1342.0,1362.0,GasA,Ex,Y,SBrkr,1362,0,0,1362,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,192,28,0,0,0,0,No Feature,No Feature,No Feature,0,194700.0,3,4,3,4,3,3,5,1,5,0,4,8,4,3,3,0,1362,87.04596486914255,36.90528417449187,36.90528417449187,0.0,16.0,36.90528417449187,21.447610589527216
1130,20,FV,62.0,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,902.0,Unf,0.0,316.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0,1218,1.0,0.0,2,0,2,1,Gd,6,Typ,0,No Feature,Attchd,2008.0,Fin,2.0,462.0,TA,TA,Y,168,168,0,0,0,0,No Feature,No Feature,No Feature,0,230348.0,4,4,3,4,3,1,6,1,5,0,4,8,0,3,3,0,1218,86.60254037844386,34.899856733230294,34.899856733230294,0.0,14.491376746189438,34.899856733230294,21.494185260204677
201,30,RM,51.0,6120,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,960.0,Unf,0.0,164.0,1124.0,GasA,TA,Y,SBrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1923.0,Unf,1.0,288.0,TA,TA,Y,0,0,128,0,0,0,No Feature,No Feature,No Feature,0,109500.0,4,3,3,2,2,1,5,1,3,0,3,8,4,3,3,0,1068,78.23042886243178,32.68026927673638,32.68026927673638,0.0,0.0,33.52610922848042,16.97056274847714
2886,20,RL,69.0,23580,Pave,No Feature,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,776.0,Unf,0.0,849.0,1625.0,GasA,TA,Y,SBrkr,1625,0,0,1625,0.0,1.0,2,0,3,1,Fa,6,Typ,1,TA,Attchd,1979.0,Fin,2.0,576.0,TA,TA,Y,136,28,0,0,0,0,No Feature,No Feature,No Feature,0,242500.0,3,3,3,4,3,4,6,1,3,0,2,8,3,3,3,0,1625,153.55780670483674,40.311288741492746,40.311288741492746,0.0,0.0,40.311288741492746,24.0
2328,160,RL,44.0,5306,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495.0,Rec,215.0,354.0,1064.0,GasA,Gd,Y,SBrkr,1064,703,0,1767,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,RFn,2.0,504.0,Gd,TA,Y,441,35,0,0,0,0,No Feature,No Feature,No Feature,0,239000.0,3,4,4,4,4,1,6,3,4,0,4,8,3,4,3,0,1767,72.84229540589725,42.035699113967404,32.61901286060018,26.514147167125703,0.0,32.61901286060018,22.44994432064365
2583,20,RL,70.0,8092,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,226.0,1050.0,GasA,Ex,Y,SBrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,Gd,6,Typ,0,No Feature,Attchd,1954.0,RFn,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,156000.0,4,3,4,3,3,1,5,1,5,0,4,8,0,3,3,0,1050,89.95554457619608,32.4037034920393,32.4037034920393,0.0,13.2664991614216,32.4037034920393,16.911534525287763
1206,20,RL,77.0,8593,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,619.0,907.0,GasA,Ex,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,TA,5,Typ,0,No Feature,Detchd,1964.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,109008.0,3,3,3,3,3,1,3,1,5,0,3,8,0,3,3,0,907,92.69843580125827,30.116440692751194,30.116440692751194,0.0,0.0,30.116440692751194,18.76166303929372
2242,50,RM,64.0,11067,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,640,0,205,845,0.0,0.0,1,0,1,1,TA,4,Maj2,0,No Feature,Detchd,1950.0,Unf,1.0,256.0,TA,Fa,N,48,0,0,0,0,0,No Feature,No Feature,No Feature,0,68104.0,4,3,3,0,0,0,0,0,5,0,3,3,0,3,2,0,640,105.19980988575978,29.068883707497267,25.298221281347036,0.0,0.0,0.0,16.0
1105,60,RL,0.0,11929,Pave,No Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1242.0,1242.0,GasA,Ex,Y,SBrkr,1251,1250,0,2501,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,751.0,TA,TA,Y,192,87,0,0,0,0,No Feature,No Feature,No Feature,0,290000.0,3,4,3,4,3,3,1,1,5,0,4,8,3,3,3,0,2501,109.21996154549771,50.00999900019995,35.369478367654786,35.35533905932738,21.587033144922902,35.24202037341219,27.40437921208944
121,20,RL,90.0,9900,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,1059.0,Unf,0.0,150.0,1209.0,GasA,Gd,Y,SBrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Feature,Attchd,1966.0,RFn,2.0,504.0,TA,TA,Y,0,0,120,0,0,0,No Feature,No Feature,No Feature,0,159000.0,4,3,3,4,3,1,4,1,4,0,3,8,0,3,3,0,1209,99.498743710662,34.77067730142742,34.77067730142742,0.0,0.0,34.77067730142742,22.44994432064365
1223,70,RL,50.0,4882,Pave,No Feature,IR1,Bnk,AllPub,Inside,Mod,BrkSide,RRAn,Feedr,1Fam,2Story,4,7,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,120.0,Unf,0.0,228.0,348.0,GasA,TA,Y,SBrkr,453,453,0,906,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Feature,Basment,1937.0,Unf,1.0,231.0,Fa,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,87000.0,3,3,3,3,3,1,3,1,3,0,3,8,0,2,3,0,906,69.87131027825369,30.099833886584822,21.283796653792763,21.283796653792763,0.0,18.65475810617763,15.198684153570664
265,20,RL,0.0,11423,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358.0,Unf,0.0,223.0,1581.0,GasA,Ex,Y,SBrkr,1601,0,0,1601,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,670.0,TA,TA,Y,180,0,0,0,0,0,No Feature,MnPrv,Shed,2000,272000.0,4,4,3,4,3,3,6,1,5,0,4,8,3,3,3,3,1601,106.87843561729373,40.01249804748511,40.01249804748511,0.0,21.88606862823929,39.761790704142086,25.88435821108957
2813,20,RL,65.0,8772,Pave,No Feature,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,996.0,Unf,0.0,340.0,1336.0,GasA,Ex,Y,SBrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No Feature,Attchd,2005.0,Unf,2.0,502.0,TA,TA,Y,136,43,0,0,0,0,No Feature,No Feature,No Feature,0,198000.0,4,4,3,4,3,2,6,1,5,0,4,8,0,3,3,0,1336,93.65895579174476,36.55133376499413,36.55133376499413,0.0,0.0,36.55133376499413,22.40535650240808
1294,50,RM,63.0,7628,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,Y,FuseA,1095,561,0,1656,0.0,0.0,2,0,2,1,TA,8,Mod,0,No Feature,Detchd,1958.0,Unf,2.0,440.0,TA,TA,Y,187,0,0,0,0,0,No Feature,No Feature,No Feature,0,119164.0,4,3,4,3,3,1,1,1,4,0,3,5,0,3,3,0,1656,87.33842224359219,40.69397989875161,33.090784215548595,23.68543856465402,0.0,28.30194339616981,20.97617696340303
2745,20,RL,77.0,8335,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1124,0,0,1124,0.0,0.0,1,0,3,1,TA,5,Min2,1,Gd,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,N,0,36,190,0,0,0,No Feature,No Feature,No Feature,0,93000.0,4,3,3,0,0,0,0,0,4,0,3,6,4,0,0,0,1124,91.29622117042962,33.52610922848042,33.52610922848042,0.0,0.0,0.0,0.0
1094,60,RL,71.0,8220,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,647.0,Gd,TA,PConc,Gd,TA,Av,GLQ,544.0,Unf,0.0,438.0,982.0,GasA,Ex,Y,SBrkr,1008,884,0,1892,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2000.0,RFn,2.0,431.0,TA,TA,Y,108,0,0,0,0,0,No Feature,No Feature,No Feature,0,226750.0,3,4,3,4,3,3,6,1,5,0,3,8,3,3,3,0,1892,90.66421565314509,43.497126341863094,31.74901573277509,29.732137494637012,25.436194683953808,31.336879231984796,20.760539492026695
651,190,RL,107.0,10615,Pave,No Feature,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440.0,Unf,0.0,538.0,978.0,GasA,TA,Y,SBrkr,1014,685,0,1699,1.0,0.0,2,0,3,2,TA,7,Typ,0,No Feature,CarPort,1920.0,Unf,2.0,420.0,Fa,Fa,Y,0,74,0,0,0,0,No Feature,No Feature,No Feature,0,95000.0,3,3,3,2,3,2,4,1,3,0,3,8,0,2,2,0,1699,103.02912209661888,41.2189276910499,31.843366656181317,26.1725046566048,0.0,31.272991542223778,20.493901531919196
198,50,RM,50.0,6000,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,480.0,780.0,GasA,TA,Y,SBrkr,780,636,0,1416,0.0,0.0,1,1,3,1,TA,6,Typ,0,No Feature,Detchd,1948.0,Unf,1.0,312.0,TA,TA,P,221,0,48,0,0,0,No Feature,No Feature,No Feature,0,139900.0,4,3,3,3,3,1,3,1,3,0,3,8,0,3,3,0,1416,77.45966692414834,37.62977544445356,27.92848008753788,25.219040425836983,0.0,27.92848008753788,17.663521732655695
131,30,RL,55.0,5350,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,1306,0,0,1306,0.0,0.0,1,0,3,1,Fa,6,Mod,0,No Feature,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,Y,263,0,0,0,0,0,No Feature,GdWo,Shed,450,76500.0,3,3,1,3,3,1,1,1,5,0,2,5,0,0,0,2,1306,73.14369419163897,36.138621999185304,36.138621999185304,0.0,0.0,26.981475126464083,0.0
1258,30,RL,60.0,5400,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Gd,Y,SBrkr,672,0,0,672,0.0,0.0,1,0,2,1,TA,4,Typ,0,No Feature,Detchd,1997.0,Unf,1.0,308.0,TA,TA,N,88,108,0,0,0,0,No Feature,No Feature,No Feature,0,86900.0,4,4,3,3,3,1,1,1,4,0,3,8,0,3,3,0,672,73.48469228349535,25.92296279363144,25.92296279363144,0.0,0.0,25.92296279363144,17.549928774784245
1599,20,RL,0.0,17979,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,785.0,Unf,0.0,328.0,1113.0,GasA,Ex,Y,SBrkr,1160,0,0,1160,1.0,0.0,1,0,3,1,Gd,6,Typ,0,No Feature,Attchd,1968.0,Unf,1.0,257.0,TA,TA,Y,81,0,0,0,0,0,No Feature,GdWo,Shed,500,152500.0,3,3,4,3,3,1,5,1,5,0,4,8,0,3,3,2,1160,134.08579343092242,34.058772731852805,34.058772731852805,0.0,0.0,33.36165463522455,16.0312195418814
1508,20,RL,68.0,9520,Pave,No Feature,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,767.0,Unf,0.0,144.0,911.0,GasA,TA,Y,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Feature,Attchd,1953.0,RFn,1.0,286.0,TA,TA,Y,134,0,0,0,0,0,No Feature,MnPrv,Gar2,3000,99000.0,4,3,3,4,3,1,3,1,3,0,3,8,0,3,3,3,930,97.57048734120374,30.495901363953813,30.495901363953813,0.0,10.723805294763608,30.18277654557314,16.911534525287763
615,30,RL,50.0,5330,Pave,No Feature,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0.0,140.0,420.0,GasA,Gd,Y,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,Fa,5,Typ,0,No Feature,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,Y,164,0,0,0,0,0,No Feature,No Feature,No Feature,0,82500.0,4,2,3,3,3,1,2,1,4,0,2,8,0,0,0,0,708,73.00684899377592,26.60826939130014,26.60826939130014,0.0,0.0,20.493901531919196,0.0
1815,120,RL,50.0,8012,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430.0,Unf,0.0,1145.0,1575.0,GasA,Gd,Y,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,Gd,5,Typ,0,No Feature,Attchd,1992.0,RFn,2.0,529.0,TA,TA,Y,0,0,52,0,0,0,No Feature,No Feature,No Feature,0,179200.0,4,4,3,4,3,1,6,1,4,0,4,8,0,3,3,0,1575,89.50977600240098,39.68626966596886,39.68626966596886,0.0,0.0,39.68626966596886,23.0
2712,20,RL,75.0,9000,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,Y,SBrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Feature,Attchd,1966.0,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,No Feature,GdWo,No Feature,0,142500.0,4,3,3,3,3,1,5,1,4,0,3,8,0,3,3,2,1059,94.86832980505137,32.54228019054596,32.54228019054596,0.0,0.0,32.54228019054596,16.911534525287763
2051,20,RL,62.0,14299,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,513.0,LwQ,144.0,348.0,1005.0,GasA,TA,Y,SBrkr,1005,0,0,1005,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Feature,Detchd,1964.0,Unf,2.0,440.0,TA,TA,N,0,0,0,0,0,0,No Feature,MnPrv,No Feature,0,115400.0,4,3,3,3,3,1,3,2,3,0,3,8,0,3,3,3,1005,119.57842614786331,31.701734968294716,31.701734968294716,0.0,0.0,31.701734968294716,20.97617696340303
1863,60,FV,0.0,7050,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0.0,319.0,1057.0,GasA,Ex,Y,SBrkr,1057,872,0,1929,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,650.0,TA,TA,Y,0,235,0,0,0,0,No Feature,No Feature,No Feature,0,226000.0,4,4,3,4,3,1,6,1,5,0,4,8,3,3,3,0,1929,83.96427811873333,43.9203825119955,32.51153641401772,29.5296461204668,0.0,32.51153641401772,25.495097567963924
2510,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,No Feature,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,No Feature,No Feature,No Feature,0,144152.0,4,4,3,4,3,1,1,1,5,0,4,8,0,3,3,0,1120,56.39148871948674,34.64101615137755,22.80350850198276,24.49489742783178,0.0,24.49489742783178,21.908902300206645
1069,60,RL,112.0,16451,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,1765.0,GasA,Ex,Y,SBrkr,1804,886,0,2690,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,795.0,TA,TA,Y,268,58,0,0,0,0,No Feature,No Feature,No Feature,0,370000.0,3,4,3,5,3,4,1,1,5,0,4,8,4,3,3,0,2690,128.26145173044003,51.86520991955976,42.473521163190604,29.765752132274432,14.866068747318506,42.01190307520001,28.19574435974337
336,20,RL,76.0,12887,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,207.0,GLQ,590.0,36.0,833.0,GasA,TA,Y,SBrkr,833,0,0,833,1.0,0.0,1,0,2,1,Gd,5,Typ,0,No Feature,Attchd,1984.0,Unf,2.0,495.0,TA,TA,Y,431,0,0,0,0,0,No Feature,MnPrv,No Feature,0,149900.0,4,3,3,4,3,2,3,6,3,0,4,8,0,3,3,3,833,113.52092318158799,28.861739379323623,28.861739379323623,0.0,0.0,28.861739379323623,22.24859546128699
